country_from,country_to,indicator,year,value,unit,source,subcategory_1,subcategory_2,subcategory_3
GMB,GHA,migrants,2015,1645,personnes,UNDESA,,,
GMB,GHA,migrants,2020,1888,personnes,UNDESA,,,
GMB,GHA,migrants,2024,2109,personnes,UNDESA,,,
GIN,GHA,migrants,2000,82,personnes,UNDESA,,,
GIN,GHA,migrants,2005,115,personnes,UNDESA,,,
GIN,GHA,migrants,2010,114,personnes,UNDESA,,,
GIN,GHA,migrants,2015,140,personnes,UNDESA,,,
GIN,GHA,migrants,2020,159,personnes,UNDESA,,,
GIN,GHA,migrants,2024,178,personnes,UNDESA,,,
LBR,GHA,migrants,2000,13084,personnes,UNDESA,,,
LBR,GHA,migrants,2005,50459,personnes,UNDESA,,,
LBR,GHA,migrants,2010,24718,personnes,UNDESA,,,
LBR,GHA,migrants,2015,30418,personnes,UNDESA,,,
LBR,GHA,migrants,2020,34940,personnes,UNDESA,,,
LBR,GHA,migrants,2024,39038,personnes,UNDESA,,,
MLI,GHA,migrants,2000,4004,personnes,UNDESA,,,
MLI,GHA,migrants,2005,5631,personnes,UNDESA,,,
MLI,GHA,migrants,2010,4175,personnes,UNDESA,,,
MLI,GHA,migrants,2015,5137,personnes,UNDESA,,,
MLI,GHA,migrants,2020,5900,personnes,UNDESA,,,
MLI,GHA,migrants,2024,6592,personnes,UNDESA,,,
NER,GHA,migrants,2000,4714,personnes,UNDESA,,,
NER,GHA,migrants,2005,6629,personnes,UNDESA,,,
NER,GHA,migrants,2010,4915,personnes,UNDESA,,,
NER,GHA,migrants,2015,6048,personnes,UNDESA,,,
NER,GHA,migrants,2020,6945,personnes,UNDESA,,,
NER,GHA,migrants,2024,7760,personnes,UNDESA,,,
NGA,GHA,migrants,2000,16584,personnes,UNDESA,,,
NGA,GHA,migrants,2005,28321,personnes,UNDESA,,,
NGA,GHA,migrants,2010,57056,personnes,UNDESA,,,
NGA,GHA,migrants,2015,70214,personnes,UNDESA,,,
NGA,GHA,migrants,2020,80652,personnes,UNDESA,,,
NGA,GHA,migrants,2024,90111,personnes,UNDESA,,,
SEN,GHA,migrants,2000,59,personnes,UNDESA,,,
SEN,GHA,migrants,2005,83,personnes,UNDESA,,,
SEN,GHA,migrants,2010,61,personnes,UNDESA,,,
SEN,GHA,migrants,2015,75,personnes,UNDESA,,,
SEN,GHA,migrants,2020,85,personnes,UNDESA,,,
SEN,GHA,migrants,2024,95,personnes,UNDESA,,,
SLE,GHA,migrants,2000,2385,personnes,UNDESA,,,
SLE,GHA,migrants,2005,3354,personnes,UNDESA,,,
SLE,GHA,migrants,2010,1939,personnes,UNDESA,,,
SLE,GHA,migrants,2015,2386,personnes,UNDESA,,,
SLE,GHA,migrants,2020,2740,personnes,UNDESA,,,
SLE,GHA,migrants,2024,3061,personnes,UNDESA,,,
TGO,GHA,migrants,2000,72060,personnes,UNDESA,,,
TGO,GHA,migrants,2005,86196,personnes,UNDESA,,,
TGO,GHA,migrants,2010,73412,personnes,UNDESA,,,
TGO,GHA,migrants,2015,90343,personnes,UNDESA,,,
TGO,GHA,migrants,2020,103799,personnes,UNDESA,,,
TGO,GHA,migrants,2024,115972,personnes,UNDESA,,,
CHN,GHA,migrants,2000,135,personnes,UNDESA,,,
CHN,GHA,migrants,2005,190,personnes,UNDESA,,,
CHN,GHA,migrants,2010,189,personnes,UNDESA,,,
CHN,GHA,migrants,2015,232,personnes,UNDESA,,,
CHN,GHA,migrants,2020,266,personnes,UNDESA,,,
CHN,GHA,migrants,2024,297,personnes,UNDESA,,,
JPN,GHA,migrants,2000,33,personnes,UNDESA,,,
JPN,GHA,migrants,2005,46,personnes,UNDESA,,,
JPN,GHA,migrants,2010,46,personnes,UNDESA,,,
JPN,GHA,migrants,2015,56,personnes,UNDESA,,,
JPN,GHA,migrants,2020,63,personnes,UNDESA,,,
JPN,GHA,migrants,2024,70,personnes,UNDESA,,,
IND,GHA,migrants,2000,506,personnes,UNDESA,,,
IND,GHA,migrants,2005,712,personnes,UNDESA,,,
IND,GHA,migrants,2010,708,personnes,UNDESA,,,
IND,GHA,migrants,2015,871,personnes,UNDESA,,,
IND,GHA,migrants,2020,999,personnes,UNDESA,,,
IND,GHA,migrants,2024,1116,personnes,UNDESA,,,
PAK,GHA,migrants,2000,52,personnes,UNDESA,,,
PAK,GHA,migrants,2005,73,personnes,UNDESA,,,
PAK,GHA,migrants,2010,55,personnes,UNDESA,,,
PAK,GHA,migrants,2015,67,personnes,UNDESA,,,
PAK,GHA,migrants,2020,76,personnes,UNDESA,,,
PAK,GHA,migrants,2024,85,personnes,UNDESA,,,
LKA,GHA,migrants,2000,17,personnes,UNDESA,,,
LKA,GHA,migrants,2005,24,personnes,UNDESA,,,
LKA,GHA,migrants,2010,17,personnes,UNDESA,,,
LKA,GHA,migrants,2015,20,personnes,UNDESA,,,
LKA,GHA,migrants,2020,21,personnes,UNDESA,,,
LKA,GHA,migrants,2024,23,personnes,UNDESA,,,
PHL,GHA,migrants,2000,22,personnes,UNDESA,,,
PHL,GHA,migrants,2005,31,personnes,UNDESA,,,
PHL,GHA,migrants,2010,23,personnes,UNDESA,,,
PHL,GHA,migrants,2015,28,personnes,UNDESA,,,
PHL,GHA,migrants,2020,30,personnes,UNDESA,,,
PHL,GHA,migrants,2024,34,personnes,UNDESA,,,
ISR,GHA,migrants,2000,27,personnes,UNDESA,,,
ISR,GHA,migrants,2005,38,personnes,UNDESA,,,
ISR,GHA,migrants,2010,38,personnes,UNDESA,,,
ISR,GHA,migrants,2015,46,personnes,UNDESA,,,
ISR,GHA,migrants,2020,51,personnes,UNDESA,,,
ISR,GHA,migrants,2024,57,personnes,UNDESA,,,
LBN,GHA,migrants,2000,585,personnes,UNDESA,,,
LBN,GHA,migrants,2005,823,personnes,UNDESA,,,
LBN,GHA,migrants,2010,818,personnes,UNDESA,,,
LBN,GHA,migrants,2015,1006,personnes,UNDESA,,,
LBN,GHA,migrants,2020,1155,personnes,UNDESA,,,
LBN,GHA,migrants,2024,1290,personnes,UNDESA,,,
SYR,GHA,migrants,2000,41,personnes,UNDESA,,,
SYR,GHA,migrants,2005,58,personnes,UNDESA,,,
SYR,GHA,migrants,2010,43,personnes,UNDESA,,,
SYR,GHA,migrants,2015,52,personnes,UNDESA,,,
SYR,GHA,migrants,2020,58,personnes,UNDESA,,,
SYR,GHA,migrants,2024,65,personnes,UNDESA,,,
POL,GHA,migrants,2000,38,personnes,UNDESA,,,
POL,GHA,migrants,2005,53,personnes,UNDESA,,,
POL,GHA,migrants,2010,39,personnes,UNDESA,,,
POL,GHA,migrants,2015,47,personnes,UNDESA,,,
POL,GHA,migrants,2020,52,personnes,UNDESA,,,
POL,GHA,migrants,2024,58,personnes,UNDESA,,,
RUS,GHA,migrants,2000,52,personnes,UNDESA,,,
RUS,GHA,migrants,2005,73,personnes,UNDESA,,,
RUS,GHA,migrants,2010,55,personnes,UNDESA,,,
RUS,GHA,migrants,2015,67,personnes,UNDESA,,,
RUS,GHA,migrants,2020,76,personnes,UNDESA,,,
RUS,GHA,migrants,2024,85,personnes,UNDESA,,,
GBR,GHA,migrants,2000,1084,personnes,UNDESA,,,
GBR,GHA,migrants,2005,1524,personnes,UNDESA,,,
GBR,GHA,migrants,2010,1130,personnes,UNDESA,,,
GBR,GHA,migrants,2015,1390,personnes,UNDESA,,,
GBR,GHA,migrants,2020,1595,personnes,UNDESA,,,
GBR,GHA,migrants,2024,1782,personnes,UNDESA,,,
ITA,GHA,migrants,2000,137,personnes,UNDESA,,,
ITA,GHA,migrants,2005,193,personnes,UNDESA,,,
ITA,GHA,migrants,2010,192,personnes,UNDESA,,,
ITA,GHA,migrants,2015,236,personnes,UNDESA,,,
ITA,GHA,migrants,2020,270,personnes,UNDESA,,,
ITA,GHA,migrants,2024,302,personnes,UNDESA,,,
FRA,GHA,migrants,2000,130,personnes,UNDESA,,,
FRA,GHA,migrants,2005,183,personnes,UNDESA,,,
FRA,GHA,migrants,2010,182,personnes,UNDESA,,,
FRA,GHA,migrants,2015,223,personnes,UNDESA,,,
FRA,GHA,migrants,2020,254,personnes,UNDESA,,,
FRA,GHA,migrants,2024,284,personnes,UNDESA,,,
NLD,GHA,migrants,2000,146,personnes,UNDESA,,,
NLD,GHA,migrants,2005,205,personnes,UNDESA,,,
NLD,GHA,migrants,2010,152,personnes,UNDESA,,,
NLD,GHA,migrants,2015,187,personnes,UNDESA,,,
NLD,GHA,migrants,2020,213,personnes,UNDESA,,,
NLD,GHA,migrants,2024,238,personnes,UNDESA,,,
CHE,GHA,migrants,2000,116,personnes,UNDESA,,,
CHE,GHA,migrants,2005,163,personnes,UNDESA,,,
CHE,GHA,migrants,2010,121,personnes,UNDESA,,,
CHE,GHA,migrants,2015,148,personnes,UNDESA,,,
CHE,GHA,migrants,2020,169,personnes,UNDESA,,,
CHE,GHA,migrants,2024,189,personnes,UNDESA,,,
BRA,GHA,migrants,2000,8,personnes,UNDESA,,,
BRA,GHA,migrants,2005,11,personnes,UNDESA,,,
BRA,GHA,migrants,2010,11,personnes,UNDESA,,,
BRA,GHA,migrants,2015,13,personnes,UNDESA,,,
BRA,GHA,migrants,2020,13,personnes,UNDESA,,,
BRA,GHA,migrants,2024,15,personnes,UNDESA,,,
CAN,GHA,migrants,2000,164,personnes,UNDESA,,,
CAN,GHA,migrants,2005,231,personnes,UNDESA,,,
CAN,GHA,migrants,2010,230,personnes,UNDESA,,,
CAN,GHA,migrants,2015,283,personnes,UNDESA,,,
CAN,GHA,migrants,2020,323,personnes,UNDESA,,,
CAN,GHA,migrants,2024,361,personnes,UNDESA,,,
USA,GHA,migrants,2000,487,personnes,UNDESA,,,
USA,GHA,migrants,2005,685,personnes,UNDESA,,,
USA,GHA,migrants,2010,508,personnes,UNDESA,,,
USA,GHA,migrants,2015,625,personnes,UNDESA,,,
USA,GHA,migrants,2020,716,personnes,UNDESA,,,
USA,GHA,migrants,2024,800,personnes,UNDESA,,,
AUS,GHA,migrants,2000,19,personnes,UNDESA,,,
AUS,GHA,migrants,2005,27,personnes,UNDESA,,,
AUS,GHA,migrants,2010,27,personnes,UNDESA,,,
AUS,GHA,migrants,2015,33,personnes,UNDESA,,,
AUS,GHA,migrants,2020,37,personnes,UNDESA,,,
AUS,GHA,migrants,2024,41,personnes,UNDESA,,,
BDI,GIN,migrants,2015,39,personnes,UNDESA,,,
BDI,GIN,migrants,2020,36,personnes,UNDESA,,,
BDI,GIN,migrants,2024,35,personnes,UNDESA,,,
COM,GIN,migrants,2015,761,personnes,UNDESA,,,
COM,GIN,migrants,2020,730,personnes,UNDESA,,,
COM,GIN,migrants,2024,706,personnes,UNDESA,,,
DJI,GIN,migrants,2015,18,personnes,UNDESA,,,
DJI,GIN,migrants,2020,16,personnes,UNDESA,,,
DJI,GIN,migrants,2024,15,personnes,UNDESA,,,
ERI,GIN,migrants,2015,23,personnes,UNDESA,,,
ERI,GIN,migrants,2020,20,personnes,UNDESA,,,
ERI,GIN,migrants,2024,19,personnes,UNDESA,,,
ETH,GIN,migrants,2015,12,personnes,UNDESA,,,
ETH,GIN,migrants,2020,10,personnes,UNDESA,,,
ETH,GIN,migrants,2024,10,personnes,UNDESA,,,
KEN,GIN,migrants,2015,1999,personnes,UNDESA,,,
KEN,GIN,migrants,2020,1920,personnes,UNDESA,,,
KEN,GIN,migrants,2024,1856,personnes,UNDESA,,,
MDG,GIN,migrants,2015,10,personnes,UNDESA,,,
MDG,GIN,migrants,2020,8,personnes,UNDESA,,,
MDG,GIN,migrants,2024,8,personnes,UNDESA,,,
MWI,GIN,migrants,2015,17,personnes,UNDESA,,,
MWI,GIN,migrants,2020,15,personnes,UNDESA,,,
MWI,GIN,migrants,2024,15,personnes,UNDESA,,,
MOZ,GIN,migrants,2015,19,personnes,UNDESA,,,
MOZ,GIN,migrants,2020,17,personnes,UNDESA,,,
MOZ,GIN,migrants,2024,16,personnes,UNDESA,,,
RWA,GIN,migrants,2015,39,personnes,UNDESA,,,
RWA,GIN,migrants,2020,36,personnes,UNDESA,,,
RWA,GIN,migrants,2024,35,personnes,UNDESA,,,
SOM,GIN,migrants,2015,6,personnes,UNDESA,,,
SOM,GIN,migrants,2020,4,personnes,UNDESA,,,
SOM,GIN,migrants,2024,4,personnes,UNDESA,,,
UGA,GIN,migrants,2015,1,personnes,UNDESA,,,
ZWE,GIN,migrants,2015,4,personnes,UNDESA,,,
ZWE,GIN,migrants,2020,2,personnes,UNDESA,,,
ZWE,GIN,migrants,2024,2,personnes,UNDESA,,,
AGO,GIN,migrants,2015,115,personnes,UNDESA,,,
AGO,GIN,migrants,2020,109,personnes,UNDESA,,,
AGO,GIN,migrants,2024,105,personnes,UNDESA,,,
CMR,GIN,migrants,2015,196,personnes,UNDESA,,,
CMR,GIN,migrants,2020,187,personnes,UNDESA,,,
CMR,GIN,migrants,2024,181,personnes,UNDESA,,,
CAF,GIN,migrants,2015,18,personnes,UNDESA,,,
CAF,GIN,migrants,2020,16,personnes,UNDESA,,,
CAF,GIN,migrants,2024,15,personnes,UNDESA,,,
TCD,GIN,migrants,2015,389,personnes,UNDESA,,,
TCD,GIN,migrants,2020,372,personnes,UNDESA,,,
TCD,GIN,migrants,2024,360,personnes,UNDESA,,,
COG,GIN,migrants,2015,122,personnes,UNDESA,,,
COG,GIN,migrants,2020,116,personnes,UNDESA,,,
COG,GIN,migrants,2024,112,personnes,UNDESA,,,
COD,GIN,migrants,2015,77,personnes,UNDESA,,,
COD,GIN,migrants,2020,73,personnes,UNDESA,,,
COD,GIN,migrants,2024,71,personnes,UNDESA,,,
GNQ,GIN,migrants,2015,10695,personnes,UNDESA,,,
GNQ,GIN,migrants,2020,10274,personnes,UNDESA,,,
GNQ,GIN,migrants,2024,9933,personnes,UNDESA,,,
GAB,GIN,migrants,2015,74,personnes,UNDESA,,,
GAB,GIN,migrants,2020,70,personnes,UNDESA,,,
GAB,GIN,migrants,2024,68,personnes,UNDESA,,,
DZA,GIN,migrants,2015,7044,personnes,UNDESA,,,
DZA,GIN,migrants,2020,6766,personnes,UNDESA,,,
DZA,GIN,migrants,2024,6542,personnes,UNDESA,,,
EGY,GIN,migrants,2015,27,personnes,UNDESA,,,
EGY,GIN,migrants,2020,24,personnes,UNDESA,,,
EGY,GIN,migrants,2024,23,personnes,UNDESA,,,
LBY,GIN,migrants,2015,44,personnes,UNDESA,,,
LBY,GIN,migrants,2020,41,personnes,UNDESA,,,
LBY,GIN,migrants,2024,40,personnes,UNDESA,,,
MAR,GIN,migrants,2015,333,personnes,UNDESA,,,
MAR,GIN,migrants,2020,318,personnes,UNDESA,,,
MAR,GIN,migrants,2024,307,personnes,UNDESA,,,
SDN,GIN,migrants,2015,7,personnes,UNDESA,,,
SDN,GIN,migrants,2020,5,personnes,UNDESA,,,
SDN,GIN,migrants,2024,5,personnes,UNDESA,,,
TUN,GIN,migrants,2015,533,personnes,UNDESA,,,
TUN,GIN,migrants,2020,510,personnes,UNDESA,,,
TUN,GIN,migrants,2024,493,personnes,UNDESA,,,
BWA,GIN,migrants,2015,50,personnes,UNDESA,,,
BWA,GIN,migrants,2020,46,personnes,UNDESA,,,
BWA,GIN,migrants,2024,44,personnes,UNDESA,,,
LSO,GIN,migrants,2015,32,personnes,UNDESA,,,
LSO,GIN,migrants,2020,29,personnes,UNDESA,,,
LSO,GIN,migrants,2024,28,personnes,UNDESA,,,
NAM,GIN,migrants,2015,3,personnes,UNDESA,,,
NAM,GIN,migrants,2020,1,personnes,UNDESA,,,
NAM,GIN,migrants,2024,1,personnes,UNDESA,,,
ZAF,GIN,migrants,2015,1251,personnes,UNDESA,,,
ZAF,GIN,migrants,2020,1201,personnes,UNDESA,,,
ZAF,GIN,migrants,2024,1161,personnes,UNDESA,,,
BEN,GIN,migrants,2000,1897,personnes,UNDESA,,,
BEN,GIN,migrants,2005,1327,personnes,UNDESA,,,
BEN,GIN,migrants,2010,928,personnes,UNDESA,,,
BEN,GIN,migrants,2015,408,personnes,UNDESA,,,
BEN,GIN,migrants,2020,391,personnes,UNDESA,,,
BEN,GIN,migrants,2024,378,personnes,UNDESA,,,
BFA,GIN,migrants,2000,598,personnes,UNDESA,,,
BFA,GIN,migrants,2005,650,personnes,UNDESA,,,
BFA,GIN,migrants,2010,698,personnes,UNDESA,,,
BFA,GIN,migrants,2015,588,personnes,UNDESA,,,
BFA,GIN,migrants,2020,564,personnes,UNDESA,,,
BFA,GIN,migrants,2024,545,personnes,UNDESA,,,
CPV,GIN,migrants,2000,78,personnes,UNDESA,,,
CPV,GIN,migrants,2005,54,personnes,UNDESA,,,
CPV,GIN,migrants,2010,37,personnes,UNDESA,,,
CPV,GIN,migrants,2015,34,personnes,UNDESA,,,
CPV,GIN,migrants,2020,31,personnes,UNDESA,,,
CPV,GIN,migrants,2024,30,personnes,UNDESA,,,
CIV,GIN,migrants,2000,3087,personnes,UNDESA,,,
CIV,GIN,migrants,2005,7307,personnes,UNDESA,,,
CIV,GIN,migrants,2010,12219,personnes,UNDESA,,,
CIV,GIN,migrants,2015,7968,personnes,UNDESA,,,
CIV,GIN,migrants,2020,7654,personnes,UNDESA,,,
CIV,GIN,migrants,2024,7401,personnes,UNDESA,,,
GMB,GIN,migrants,2000,654,personnes,UNDESA,,,
GMB,GIN,migrants,2005,457,personnes,UNDESA,,,
GMB,GIN,migrants,2010,319,personnes,UNDESA,,,
GMB,GIN,migrants,2015,281,personnes,UNDESA,,,
GMB,GIN,migrants,2020,268,personnes,UNDESA,,,
GMB,GIN,migrants,2024,259,personnes,UNDESA,,,
GHA,GIN,migrants,2015,588,personnes,UNDESA,,,
GHA,GIN,migrants,2020,564,personnes,UNDESA,,,
GHA,GIN,migrants,2024,545,personnes,UNDESA,,,
GNB,GIN,migrants,2000,3495,personnes,UNDESA,,,
GNB,GIN,migrants,2005,4194,personnes,UNDESA,,,
GNB,GIN,migrants,2010,5032,personnes,UNDESA,,,
GNB,GIN,migrants,2015,4540,personnes,UNDESA,,,
GNB,GIN,migrants,2020,4361,personnes,UNDESA,,,
GNB,GIN,migrants,2024,4217,personnes,UNDESA,,,
LBR,GIN,migrants,2000,138141,personnes,UNDESA,,,
LBR,GIN,migrants,2005,102158,personnes,UNDESA,,,
LBR,GIN,migrants,2010,29367,personnes,UNDESA,,,
LBR,GIN,migrants,2015,2765,personnes,UNDESA,,,
LBR,GIN,migrants,2020,2655,personnes,UNDESA,,,
LBR,GIN,migrants,2024,2567,personnes,UNDESA,,,
MLI,GIN,migrants,2000,19422,personnes,UNDESA,,,
MLI,GIN,migrants,2005,35367,personnes,UNDESA,,,
MLI,GIN,migrants,2010,54950,personnes,UNDESA,,,
MLI,GIN,migrants,2015,46991,personnes,UNDESA,,,
MLI,GIN,migrants,2020,45192,personnes,UNDESA,,,
MLI,GIN,migrants,2024,43694,personnes,UNDESA,,,
NER,GIN,migrants,2000,1124,personnes,UNDESA,,,
NER,GIN,migrants,2005,786,personnes,UNDESA,,,
NER,GIN,migrants,2010,550,personnes,UNDESA,,,
NER,GIN,migrants,2015,193,personnes,UNDESA,,,
NER,GIN,migrants,2020,184,personnes,UNDESA,,,
NER,GIN,migrants,2024,178,personnes,UNDESA,,,
NGA,GIN,migrants,2000,734,personnes,UNDESA,,,
NGA,GIN,migrants,2005,513,personnes,UNDESA,,,
NGA,GIN,migrants,2010,359,personnes,UNDESA,,,
NGA,GIN,migrants,2015,381,personnes,UNDESA,,,
NGA,GIN,migrants,2020,364,personnes,UNDESA,,,
NGA,GIN,migrants,2024,352,personnes,UNDESA,,,
SEN,GIN,migrants,2000,8455,personnes,UNDESA,,,
SEN,GIN,migrants,2005,5495,personnes,UNDESA,,,
SEN,GIN,migrants,2010,3571,personnes,UNDESA,,,
SEN,GIN,migrants,2015,2139,personnes,UNDESA,,,
SEN,GIN,migrants,2020,2053,personnes,UNDESA,,,
SEN,GIN,migrants,2024,1985,personnes,UNDESA,,,
SLE,GIN,migrants,2000,365828,personnes,UNDESA,,,
SLE,GIN,migrants,2005,27115,personnes,UNDESA,,,
SLE,GIN,migrants,2010,13557,personnes,UNDESA,,,
SLE,GIN,migrants,2015,8683,personnes,UNDESA,,,
SLE,GIN,migrants,2020,8342,personnes,UNDESA,,,
SLE,GIN,migrants,2024,8065,personnes,UNDESA,,,
TGO,GIN,migrants,2000,1833,personnes,UNDESA,,,
TGO,GIN,migrants,2005,1354,personnes,UNDESA,,,
TGO,GIN,migrants,2010,935,personnes,UNDESA,,,
TGO,GIN,migrants,2015,533,personnes,UNDESA,,,
TGO,GIN,migrants,2020,510,personnes,UNDESA,,,
TGO,GIN,migrants,2024,493,personnes,UNDESA,,,
TJK,GIN,migrants,2015,1,personnes,UNDESA,,,
UZB,GIN,migrants,2015,1,personnes,UNDESA,,,
CHN,GIN,migrants,2000,166,personnes,UNDESA,,,
CHN,GIN,migrants,2005,116,personnes,UNDESA,,,
CHN,GIN,migrants,2010,81,personnes,UNDESA,,,
CHN,GIN,migrants,2015,169,personnes,UNDESA,,,
CHN,GIN,migrants,2020,161,personnes,UNDESA,,,
CHN,GIN,migrants,2024,156,personnes,UNDESA,,,
PRK,GIN,migrants,2015,1232,personnes,UNDESA,,,
PRK,GIN,migrants,2020,1183,personnes,UNDESA,,,
PRK,GIN,migrants,2024,1144,personnes,UNDESA,,,
JPN,GIN,migrants,2000,33,personnes,UNDESA,,,
JPN,GIN,migrants,2005,39,personnes,UNDESA,,,
JPN,GIN,migrants,2010,46,personnes,UNDESA,,,
JPN,GIN,migrants,2015,54,personnes,UNDESA,,,
JPN,GIN,migrants,2020,50,personnes,UNDESA,,,
JPN,GIN,migrants,2024,48,personnes,UNDESA,,,
KOR,GIN,migrants,2000,172,personnes,UNDESA,,,
